,filename,emotion,text
225,fear_gd13_001_023.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,就不像你们整天忧心忡忡，感觉天要塌了一样。
226,fear_gd13_001_024.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,我藏身到草甸子，不让别人发现就好。
227,fear_gd13_001_035.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,他们呢？这是我多年的老朋友来联络一下感情。
228,fear_gd04_001_006.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,大部分都是用诱饵钓到的。
229,fear_gd05_001_025.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,依据公务员法有关规定，将对王辉予以辞退。
230,fear_gd05_001_027.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,对北京而言，没什么，比这更重要了。
231,fear_gd06_001_004.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,但可接触到不少人，所以容易泄露。
232,fear_gd06_001_007.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,值得注意的是，就在前一天，央行做出了类似表态。
233,fear_gd06_001_015.wav,<|zh|><|SAD|><|Speech|><|withitn|>,谈论伟大考研事业的时候，请忽略我。
234,fear_gd07_001_001.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,是跑得蛮快的。
235,fear_gd07_001_012.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,大姑娘又怎么了？你背背。
236,fear_gd07_001_016.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,抓紧做了，这周我就要在宣传栏上看见东西。
237,fear_gd07_001_017.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,把他当劈柴有点可惜了。
238,fear_gd08_001_024.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,众人划着充气阀，将第一批救灾物资运到村内。
239,fear_gd09_001_006.wav,<|zh|><|SAD|><|Speech|><|withitn|>,我们有点像伯乐。
240,fear_gd09_001_016.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,保险公司应在交强险责任限额范围内予以赔偿。
241,fear_gd09_001_024.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,此时，杨某某与一名男子在一辆面包车上。
242,fear_gd10_001_013.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,假冒的医院病房间也被没收。
243,fear_gd10_001_021.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,北京网民戏称，这是老天爷在摸黑倒水。
244,fear_gd10_001_028.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,墨脱是目前中国唯一不通公路的县。
245,fear_gd10_001_030.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,学生痴迷网络游戏。
246,fear_gd11_001_009.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,因此，我们不仅要打老虎，也要打苍蝇。
247,fear_gd11_001_010.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,去现场目击者介绍，该工地会有人员被掩埋。
248,fear_gd12_001_010.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,当铁球与护网发生接触后，最后被护网接住。
249,fear_gd12_001_021.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,可信独立郡开始以主动进攻代替防御。
250,fear_gd12_001_026.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,后来各种有关乌鸡的指控都落到了炮手的身上。
251,fear_gd13_001_010.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,为秋天增添凄美和朦胧，夫妇点缀爱情的天空。
252,fear_gd13_001_012.wav,<|zh|><|SAD|><|Speech|><|withitn|>,就像一条无尽的山路，忽然间柳暗花明。
253,fear_gd13_001_019.wav,<|zh|><|SAD|><|Speech|><|withitn|>,那你就休息吧，坐了几天火车，都累坏了。
254,fear_gd13_001_020.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,大家也难得一聚。
255,fear_sp01_001_001.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,别走，他的脸好吓人，别留下我一个人。
256,fear_sp01_001_002.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,不行啊不行啊，我害怕遭到他的报复。
257,fear_sp01_001_021.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,与生人面谈时，小兔子总有点局促不安。
258,fear_sp01_001_022.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,很晚了，还不见儿子回来，父亲有些坐立不安了。
259,fear_sp01_001_023.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,每一次到深山密林中探险，好可怕。
260,fear_sp02_001_008.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,这个屠户长着一副凶神恶煞的样子，叫人看了就害怕。
261,fear_sp02_001_018.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,天哪，这个月的业绩不能达标了。
262,fear_sp02_001_020.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,后天就要参加学测了，小红帽害怕的无法入睡。
263,fear_sp02_001_022.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,这篇小说情节跌宕起伏，太恐怖了。
264,fear_sp02_001_025.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,恐怖分子正在教小朋友杀人。
265,fear_sp03_001_010.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,今天我做错事了，不敢坦白，整晚都很害怕。
266,fear_sp03_001_017.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,这个胆大妄为的乖孩子，当然令整个家族都害怕。
267,fear_sp03_001_018.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,丢钱的时候，我就像一只没头的苍蝇似的。
268,fear_sp03_001_021.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,在颁奖仪式快要开始的时候，我看到他在扇扇子。
269,fear_sp03_001_030.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,他一听河东狮吼，就吓得心慌意乱，真是没有男子气概。
270,fear_sp03_001_032.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,一听他要双归，顿时心慌意乱，如坐针毡。
271,fear_sp03_001_034.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,每次老师在上课期间提问时，我都感到忐忑不安。
272,fear_sp03_001_035.wav,<|zh|><|SAD|><|Speech|><|withitn|>,今天第一次对爸爸撒了谎，我心里一直忐忑不安。
273,fear_sp04_001_005.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,百般无奈，我只好忐忑不安的坐在座位上。
274,fear_sp04_001_006.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,大家都感到害怕，纷纷打听新法官的为人是宽容还是严峻。
275,fear_sp04_001_008.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,人民币贬值了，我的存款怎么办？
276,fear_sp04_001_009.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,他对彼此相见一直很害怕。
277,fear_sp04_001_011.wav,<|zh|><|SAD|><|Speech|><|withitn|>,妈妈，这屋子里面有鬼。
278,fear_sp04_001_012.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,妹妹在考场时抄别人的答案，生怕被别人发现。
279,fear_sp04_001_014.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,妹妹拿着成绩单，妹妹忐忑不安的站在那儿等待着爸爸的处罚。
280,fear_sp04_001_015.wav,<|zh|><|SAD|><|Speech|><|withitn|>,难道你想让我心里总是忐忑不安的吗？
281,fear_sp04_001_017.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,事情发生的太过突然，大家一时六神无主。
282,fear_sp04_001_018.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,他胆子小，被眼前的阵势吓得六神无主了。
283,fear_sp04_001_019.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,妈妈突然犯病，爸爸又不在家，我们兄弟简直是要怕死了。
284,fear_sp04_001_021.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,那个可怜的男孩见到父亲到处找棍子。
285,happy_gd04_001_006.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我也知道自己是大嘴巴。
286,happy_gd04_001_014.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,小心脚下，人行道上有个坑。
287,happy_gd04_001_022.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,让我再想想，真相已经上传了。
288,happy_gd04_001_023.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,这样，你就有时间挥拍打球了。
289,happy_gd05_001_013.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,最近很冷，风又大。
290,happy_gd05_001_028.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,三个，两个儿子，一个女儿。
291,happy_gd06_001_009.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,此消息立即在牙买加引起议论。
292,happy_gd06_001_012.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,大会还选举产生了新一届中央纪律检查委员会。
293,happy_gd07_001_008.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,对腐败问题一定要严惩。
294,happy_gd07_001_023.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,这是上次的劳务费，你数数。
295,happy_gd08_001_005.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,你就是磕头作揖，说好话，也得跟夏英挽回关系。
296,happy_gd08_001_019.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,大姐，这是我的全部家当，你一定得帮我。
297,happy_gd08_001_020.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,不是，关键是我见了他不知道说什么。
298,happy_gd09_001_003.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,还不迟到过阵子再说吧，休息一下。
299,happy_gd09_001_008.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,哪能事无巨细请教，丧失自己独立思考的精神。
300,happy_gd10_001_013.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,因此，掏耳朵只能清理外耳。
301,happy_gd10_001_018.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,月奶汤就是米酒水。
302,happy_gd10_001_020.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,临聘教师与在编教师都是老师，做好自己就够了。
303,happy_gd11_001_011.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,母女俩目前是租住在另一个社区。
304,happy_gd11_001_017.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,粮食米粉市场价格很快回调至涨价前水平。
305,happy_gd11_001_018.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,作为奥运狂热分子，他还不忘为选手默默加油。
306,happy_gd12_001_005.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,此网帖一出，立即被众人转发。
307,happy_gd12_001_012.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,分母大，分子小，自然摇号中签率较低。
308,happy_gd12_001_021.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,又走回来，坐在我左边，开始对我搂搂抱抱。
309,happy_gd12_001_025.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我站在后面，腿脚都给压住了。
310,happy_gd12_001_026.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,明天记者将继续上路，找寻担忧爷。
311,happy_gd13_001_002.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,毕家兄弟再次傻眼。
312,happy_gd13_001_011.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,反对派武装使用的手雷。
313,happy_gd14_001_014.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,最终，他决定创办一家养老院。
314,happy_gd14_001_015.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,前一段时间，我们连续多次辟谣，澄清谣言。
315,happy_gd14_001_033.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,其次，水库水电站安全问题也很突出。
316,happy_gd15_001_007.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,据悉，美国和欧洲官员获邀参加。
317,happy_gd16_001_008.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,大慈寺街区的建设从政府主导转向企业经营。
318,happy_gd16_001_018.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,没好气的挂断信号。
319,happy_gd16_001_028.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,当年他一节课都没去上，不被荡掉才奇怪。
320,happy_gd16_001_037.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,就不像你们整天忧心忡忡，感觉天要塌了一样。
321,happy_gd16_001_038.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我藏身到草甸子，不让别人发现就好。
322,happy_gd16_001_048.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,他们呢？这是我多年的老朋友来联络一下感情。
323,happy_gd01_001_001.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,英国的哲学家曾经说过。
324,happy_gd01_001_002.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我老家在北京。
325,happy_gd01_001_003.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我每个月打一次电话。
326,happy_gd01_001_004.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,你每次谈恋爱都像现在这样。
327,happy_gd01_001_005.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,很快你上大学就用得到了。
328,happy_gd01_001_008.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,已经播至该专辑最后一个声音。
329,happy_gd01_001_009.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我和我朋友刚从巴厘岛回来。
330,happy_gd01_001_010.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,你的身影总是在我心里晃来晃去。
331,happy_gd01_001_011.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我觉得并不是非要有特别的品质。
332,happy_gd01_001_014.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,工厂不把它直接排到大气中。
333,happy_gd01_001_015.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,没错，就是车门。另外两个人问他说。
334,happy_gd01_001_017.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,除非你打飞碟球，但这是不可能的。
335,happy_gd01_001_018.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,没听清，请问什么时间提醒你？
336,happy_gd01_001_019.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,这样无辜的人就不会被杀了。
337,happy_gd02_001_001.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我必须一直通电才能工作。
338,happy_gd02_001_002.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我和我的妻子盼望着和您见面。
339,happy_gd02_001_003.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,没有找到日程，走的时候请锁门。
340,happy_gd02_001_004.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,是一家制药公司的短期工。
341,happy_gd02_001_005.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我们可以轮流开车。
342,happy_gd02_001_007.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,这是台湾地区最大的动物园。
343,happy_gd02_001_009.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,时候不早了，我来了，请指示。
344,happy_gd02_001_010.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,递给我一些彩球和纸花。
345,happy_gd02_001_011.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,你不应该害怕开始一段新的感情。
346,happy_gd02_001_012.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,我肯定会的，那我以后不问了。
347,happy_gd02_001_013.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,它实际会形成一氧化碳。
348,happy_gd02_001_014.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我参加了一个有关全球变暖的集会。
349,happy_gd02_001_016.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,坐地铁只需要大约20分钟。
350,happy_gd02_001_018.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,下个月我姐姐要结婚了。
351,happy_gd02_001_019.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我是顺路过来跟你告别的。
352,happy_gd02_001_022.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,你知道我很努力的在戒酒。
353,happy_gd02_001_023.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我告退了，晚上回去拍给你。
354,happy_gd02_001_025.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,今年应该是第27个教师节。
355,happy_gd02_001_026.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,这个镇上所有的人都喜欢扯闲话。
356,happy_gd02_001_027.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,是没什么，但是挺别扭的。
357,happy_gd02_001_028.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,香港海洋公园？主人，快带我去。
358,happy_gd02_001_029.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,如果有我能帮忙的，请告诉我。
359,happy_gd02_001_030.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,不会这么凑巧吧，我也是十六。
360,happy_gd03_001_003.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,你女儿和她妈妈长得很像。
361,happy_gd03_001_007.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,得了吧，别这么胆小啦。
362,happy_gd03_001_009.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,就经常去我们宿舍附近的酒吧。
363,happy_gd03_001_010.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,很快，车可就自动开了。
364,happy_gd03_001_014.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,自己的事情要自己做。
365,happy_gd03_001_018.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,快点起床，我在公寓门口等你。
366,happy_gd03_001_021.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,那你就离市区很远了。
367,happy_gd03_001_022.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,是的，请返还我的钱，谢谢。
368,happy_gd03_001_023.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,不是，他住在沃斯顿的老房子里。
369,happy_gd03_001_026.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,你说我们在芝加哥要待3天的。
370,happy_gd04_001_002.wav,<|zh|><|ANGRY|><|Speech|><|withitn|>,对别人没有，而对我就有。
371,happy_gd04_001_003.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我要学习一下相关知识。
372,happy_gd04_001_008.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,你可以去问鹦鹉啊，鹦鹉会说话。
373,happy_gd04_001_010.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,不知道，或许一双新鞋。
374,happy_gd04_001_013.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,你好布莱恩，正好4点。
375,happy_gd04_001_018.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我曾在一家船运公司里面做过6年。
376,happy_gd04_001_024.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,时间对珍妮来说是没有用的。
377,happy_gd05_001_002.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,炖肉1小时，剩余30分钟18秒。
378,happy_gd05_001_003.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,也就是一大堆照片。
379,happy_gd05_001_009.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,裁判全给了满分。
380,happy_gd06_001_011.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,唐川联系租赁赌场地点，并负责赌场安全。
381,happy_gd07_001_010.wav,<|zh|><|EMO_UNKNOWN|><|Speech|><|withitn|>,因为子女属于受益人，所以他们承担。
382,happy_gd10_001_002.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,因为这次关系到隔壁那位。
383,happy_gd10_001_012.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,另一方面，房屋在功能设计上也有所欠缺。
384,happy_gd10_001_014.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,张中华遗体上的注射针头。
385,happy_gd10_001_017.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我们向往与关注的仍然是所谓的精英社会。
386,happy_gd10_001_021.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,多次来找沈永阁要房子。
387,happy_gd13_001_014.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,后来多亏工友把他刨出来。
388,happy_gd13_001_019.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,杨某心里十分懊恼。
389,happy_gd13_001_022.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,地面塌陷，也危及到附近的吉利水库。
390,happy_gd14_001_028.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,本案昨日未当庭宣判。
391,happy_gd16_001_005.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,拼人口数量的时代已经远去了。
392,happy_gd16_001_007.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,举行群众歌咏，红色旅游。
393,happy_gd16_001_012.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,看看辉哥就知道了，他的二哥肯定错不了。
394,happy_gd16_001_040.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,女人的事儿就是麻烦。
395,happy_spe01_001_001.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,男神把我单独放到一个分组了，好开心。
396,happy_spe01_001_002.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,哇哦，早安，今天起得真早呀，没有做小懒虫呢，真棒。
397,happy_spe01_001_004.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,虽然赔率不高，但我总算能赚一笔了呢。
398,happy_spe01_001_006.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,能为班里做些事情，让我很骄傲，也很高兴。
399,happy_spe01_001_007.wav,<|zh|><|SURPRISED|><|Speech|><|withitn|>,太棒了，全背对了。
400,happy_spe01_001_008.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我要继续努力，明天再得印章。
401,happy_spe01_001_012.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,哈哈，真是踏破铁弦无觅处，得来全部费功夫。
402,happy_spe01_001_013.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,从现在开始，我就是你的小帮手了。
403,happy_spe01_001_014.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,今天玩的真开心，度过了一个快乐的元宵节。
404,happy_spe01_001_015.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,谢谢，我没什么需要的啦。
405,happy_spe01_001_016.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,今天奶奶烧了许多好吃的菜，我高兴极了。
406,happy_spe01_001_019.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,海洋馆里的企鹅比电视上看到的可爱多了。
407,happy_spe01_001_020.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,好多漂亮贝壳啊。
408,happy_spe01_001_021.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,这是我过得最开心的六一。
409,happy_spe01_001_022.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,弹的太高兴，到忘记了时间了，哈哈。
410,happy_spe01_001_023.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,顺利得到这学分，我真是惊喜呀。
411,happy_spe01_001_025.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,哇，我的作文在报纸上发表了，太棒了。
412,happy_spe01_001_026.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,婷儿，听到你的声音，我就很高兴。
413,happy_spe01_001_029.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,啊，终于到星期天了，好高兴啊。
414,happy_spe02_001_003.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,嘿，太高兴了，这是意料之外的惊喜呀。
415,happy_spe02_001_004.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,想的心里高兴，竟有点睡不着了。
416,happy_spe02_001_012.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,对这套半身甲我喜欢的不得了。
417,happy_spe02_001_015.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,终于找到了，我失而复得的漫画书。
418,happy_spe02_001_020.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,妈妈也高兴的夸我懂事了。
419,happy_spe02_001_030.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,捡到宝贝太兴奋了，我都说不出话了。
420,happy_spe03_001_008.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,哈哈哈哈，爸爸妈妈不在家，这里还不是我的天下。
421,happy_spe03_001_012.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我听了心里乐开了花。
422,happy_spe03_001_016.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,很高兴我能和你合作，你可是大神级别的人物。
423,happy_spe03_001_017.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,一路上我们有说有笑，真开心啊。
424,happy_spe03_001_019.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,闺蜜的运气真好，我都替她高兴。
425,happy_spe04_001_012.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,妈妈给我做了我最爱吃的炖羊肉。
426,happy_spe04_001_016.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,我简直又惊又喜，真的感觉生宠若惊。
427,happy_spe04_001_021.wav,<|zh|><|HAPPY|><|Speech|><|withitn|>,超喜欢数不清的美景，吃不够的美食。
428,neutral_gd01_004.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,你每次谈恋爱都像现在这样。
429,neutral_gd01_005.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,很快你上大学就用得到了。
430,neutral_gd01_006.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,已经播至该专辑最后一个声音了。
431,neutral_gd01_007.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,我和我朋友刚从巴厘岛回来。
432,neutral_gd01_011.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,工厂不把它直接排到大气中。
433,neutral_gd01_012.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,没错，就是车门。另外两个人问他说。
434,neutral_gd01_013.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,除非你打飞碟球，但这是不可能的。
435,neutral_gd01_015.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,没听清，请问什么时间提醒你？
436,neutral_gd01_016.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,这样无辜的人就不会被杀了。
437,neutral_gd01_017.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,我必须一直通电才能工作。
438,neutral_gd01_018.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,我和我的妻子盼望着和您见面。
439,neutral_gd01_019.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,没有找到日程，走的时候请锁门。
440,neutral_gd01_021.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,是一家制药公司的短期工。
441,neutral_gd01_022.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,我们可以轮流开车。
442,neutral_gd01_023.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,这是台湾地区最大的动物园。
443,neutral_gd02_001.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,时候不早了，我来了，请指示。
444,neutral_gd02_002.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,递给我一些彩球和纸花。
445,neutral_gd02_003.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,你不应该害怕开始一段新的感情。
446,neutral_gd02_004.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,我肯定会的，那我以后不问了。
447,neutral_gd02_005.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,它实际会形成一氧化碳。
448,neutral_gd02_007.wav,<|zh|><|NEUTRAL|><|Speech|><|withitn|>,我参加了一个有关全球变暖的集会。
